Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/26/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/27/19,Count,73
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/28/19,Count,55
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/29/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/30/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/31/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/1/19,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/2/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/3/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/4/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/5/19,Count,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/6/19,Count,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/7/19,Count,39
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/8/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/9/19,Count,51
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/10/19,Count,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/11/19,Count,39
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/12/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/13/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/14/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/15/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/16/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/17/19,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/18/19,Count,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/19/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/20/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/21/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/22/19,Count,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/23/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/24/19,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/25/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/26/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/27/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/28/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/29/19,Count,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,6/30/19,Count,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/1/19,Count,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/2/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/3/19,Count,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/4/19,Count,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/5/19,Count,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/6/19,Count,32
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/7/19,Count,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/8/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/9/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/10/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/11/19,Count,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/12/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/13/19,Count,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/14/19,Count,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/15/19,Count,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/16/19,Count,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/17/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/18/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/19/19,Count,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/20/19,Count,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/21/19,Count,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/22/19,Count,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/23/19,Count,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/24/19,Count,15
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/25/19,Count,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/26/19,Count,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/27/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/28/19,Count,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/29/19,Count,27
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,7/30/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/7/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/8/19,Count,19
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/9/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/10/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/11/19,Count,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/12/19,Count,20
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/13/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/14/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/15/19,Count,18
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/16/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/17/19,Count,18
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/18/19,Count,26
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/19/19,Count,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/20/19,Count,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/21/19,Count,15
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/22/19,Count,16
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/23/19,Count,16
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/24/19,Count,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/25/19,Count,30
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/26/19,Count,23
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/27/19,Count,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/28/19,Count,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/29/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/30/19,Count,22
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,8/31/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/1/19,Count,18
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/2/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/3/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/4/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/5/19,Count,28
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/6/19,Count,16
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/7/19,Count,19
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/8/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/9/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/10/19,Count,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/11/19,Count,24
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/12/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/13/19,Count,39
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/14/19,Count,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/15/19,Count,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/16/19,Count,54
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/17/19,Count,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/18/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/19/19,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/20/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/21/19,Count,42
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/22/19,Count,64
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/23/19,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/24/19,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/25/19,Count,54
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/26/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/27/19,Count,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/28/19,Count,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/29/19,Count,53
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,9/30/19,Count,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/1/19,Count,57
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/2/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/3/19,Count,36
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/4/19,Count,34
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/5/19,Count,55
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/6/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/7/19,Count,41
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/8/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/9/19,Count,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/10/19,Count,33
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/11/19,Count,38
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/12/19,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/13/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/14/19,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/15/19,Count,51
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/16/19,Count,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/17/19,Count,29
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/18/19,Count,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/19/19,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/20/19,Count,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/21/19,Count,52
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/22/19,Count,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/23/19,Count,67
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/24/19,Count,48
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/25/19,Count,47
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/26/19,Count,61
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/27/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/28/19,Count,76
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/29/19,Count,56
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/30/19,Count,64
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,10/31/19,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/1/19,Count,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/2/19,Count,54
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/3/19,Count,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/4/19,Count,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/5/19,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/6/19,Count,82
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/7/19,Count,68
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/8/19,Count,78
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/9/19,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/10/19,Count,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/11/19,Count,103
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/12/19,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/13/19,Count,95
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/14/19,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/15/19,Count,77
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/16/19,Count,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/17/19,Count,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/18/19,Count,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/19/19,Count,78
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/20/19,Count,84
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/21/19,Count,70
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/22/19,Count,76
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/23/19,Count,80
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/24/19,Count,93
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/25/19,Count,123
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/26/19,Count,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/27/19,Count,80
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/28/19,Count,98
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/29/19,Count,130
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,11/30/19,Count,111
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/1/19,Count,107
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/2/19,Count,101
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/3/19,Count,90
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/4/19,Count,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/5/19,Count,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/6/19,Count,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/7/19,Count,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/8/19,Count,102
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/9/19,Count,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/10/19,Count,106
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/11/19,Count,89
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/12/19,Count,93
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/13/19,Count,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/14/19,Count,100
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/15/19,Count,107
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/16/19,Count,97
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/17/19,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/18/19,Count,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/19/19,Count,75
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/20/19,Count,94
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/21/19,Count,112
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/22/19,Count,124
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/23/19,Count,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/24/19,Count,109
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/25/19,Count,108
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/26/19,Count,112
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/27/19,Count,118
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/28/19,Count,144
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/29/19,Count,136
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/30/19,Count,108
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,12/31/19,Count,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/1/20,Count,112
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/2/20,Count,116
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/3/20,Count,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/4/20,Count,96
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/5/20,Count,107
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/6/20,Count,86
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/7/20,Count,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/8/20,Count,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/9/20,Count,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/10/20,Count,76
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/11/20,Count,91
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/12/20,Count,84
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/13/20,Count,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/14/20,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/15/20,Count,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/16/20,Count,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/17/20,Count,61
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/18/20,Count,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/19/20,Count,79
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/20/20,Count,90
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/21/20,Count,108
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/22/20,Count,99
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/23/20,Count,75
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/24/20,Count,68
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/25/20,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/26/20,Count,81
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/27/20,Count,96
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/28/20,Count,87
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/29/20,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/30/20,Count,66
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,1/31/20,Count,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/1/20,Count,71
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/2/20,Count,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/3/20,Count,85
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/4/20,Count,60
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/5/20,Count,69
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/6/20,Count,72
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/7/20,Count,78
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/8/20,Count,66
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/9/20,Count,84
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/10/20,Count,89
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/11/20,Count,83
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/12/20,Count,55
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/13/20,Count,50
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/14/20,Count,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/15/20,Count,62
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/16/20,Count,56
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/17/20,Count,88
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/18/20,Count,68
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/19/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/20/20,Count,49
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/21/20,Count,63
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/22/20,Count,57
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/23/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/24/20,Count,59
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/25/20,Count,66
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/26/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/27/20,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/28/20,Count,46
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,2/29/20,Count,48
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/1/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/2/20,Count,59
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/3/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/4/20,Count,65
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/5/20,Count,61
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/6/20,Count,44
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/7/20,Count,45
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/8/20,Count,63
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/9/20,Count,75
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/10/20,Count,58
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/11/20,Count,68
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/12/20,Count,65
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/13/20,Count,54
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/14/20,Count,61
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/15/20,Count,77
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/16/20,Count,40
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/17/20,Count,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/18/20,Count,37
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/19/20,Count,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/20/20,Count,43
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/21/20,Count,35
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/22/20,Count,31
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/23/20,Count,25
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/24/20,Count,21
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/25/20,Count,19
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/26/20,Count,18
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/27/20,Count,11
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/28/20,Count,14
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/29/20,Count,10
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/30/20,Count,16
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,3/31/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/1/20,Count,6
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/2/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/3/20,Count,10
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/4/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/5/20,Count,6
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/6/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/7/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/8/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/9/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/10/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/11/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/12/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/13/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/14/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/15/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/16/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/17/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/18/20,Count,6
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/19/20,Count,0
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/20/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/21/20,Count,1
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/22/20,Count,0
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/23/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/24/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/25/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/26/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/27/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/28/20,Count,7
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/29/20,Count,2
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,4/30/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/1/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/2/20,Count,0
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/3/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/4/20,Count,1
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/5/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/6/20,Count,1
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/7/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/8/20,Count,0
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/9/20,Count,4
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/10/20,Count,3
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/11/20,Count,8
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/12/20,Count,5
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/13/20,Count,9
Respiratory,Borough,Queens,Age Group,Ages 0-4 years,5/14/20,Count,8
