Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk45,Count,409
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk46,Count,418
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk47,Count,441
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk48,Count,513
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk49,Count,541
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk50,Count,592
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk51,Count,589
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk52,Count,726
Respiratory,Borough,Staten Island,Age Group,All age groups,2019 wk53,Count,340
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk1,Count,445
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk2,Count,662
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk3,Count,648
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk4,Count,717
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk5,Count,682
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk6,Count,692
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk7,Count,564
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk8,Count,462
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk9,Count,515
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk10,Count,553
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk11,Count,757
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk12,Count,881
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk13,Count,"1,023"
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk14,Count,997
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk15,Count,765
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk16,Count,467
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk17,Count,342
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk18,Count,264
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk19,Count,216
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk20,Count,202
Respiratory,Borough,Staten Island,Age Group,All age groups,2020 wk21,Count,173
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk1,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk2,Count,124
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk3,Count,99
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk4,Count,111
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk5,Count,101
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk6,Count,103
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk7,Count,74
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk8,Count,82
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk9,Count,73
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk10,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk11,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk12,Count,60
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk13,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk14,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk15,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk16,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk17,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk18,Count,37
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk19,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk20,Count,45
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk21,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk22,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk23,Count,44
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk24,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk25,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk26,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk27,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk28,Count,29
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk29,Count,35
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk30,Count,32
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk31,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk32,Count,26
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk33,Count,36
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk34,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk35,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk36,Count,26
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk37,Count,22
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk38,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk39,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk40,Count,47
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk41,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk42,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk43,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk44,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk45,Count,76
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk46,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk47,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk48,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk49,Count,86
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk50,Count,103
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk51,Count,91
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk52,Count,111
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2016 wk53,Count,156
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk1,Count,107
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk2,Count,85
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk3,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk4,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk5,Count,46
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk6,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk7,Count,81
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk8,Count,70
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk9,Count,62
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk10,Count,59
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk11,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk12,Count,53
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk13,Count,51
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk14,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk15,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk16,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk17,Count,48
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk18,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk19,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk20,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk21,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk22,Count,45
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk23,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk24,Count,63
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk25,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk26,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk27,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk28,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk29,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk30,Count,23
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk31,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk32,Count,18
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk33,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk34,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk35,Count,30
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk36,Count,19
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk37,Count,29
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk38,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk39,Count,47
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk40,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk41,Count,61
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk42,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk43,Count,62
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk44,Count,63
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk45,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk46,Count,71
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk47,Count,94
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk48,Count,101
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk49,Count,96
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk50,Count,105
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk51,Count,99
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk52,Count,101
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2017 wk53,Count,20
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk1,Count,63
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk2,Count,83
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk3,Count,88
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk4,Count,106
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk5,Count,96
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk6,Count,121
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk7,Count,117
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk8,Count,97
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk9,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk10,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk11,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk12,Count,51
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk13,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk14,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk15,Count,51
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk16,Count,45
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk17,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk18,Count,35
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk19,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk20,Count,48
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk21,Count,53
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk22,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk23,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk24,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk25,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk26,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk27,Count,32
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk28,Count,28
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk29,Count,13
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk30,Count,11
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk31,Count,22
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk32,Count,19
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk33,Count,19
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk34,Count,27
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk35,Count,32
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk36,Count,23
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk37,Count,37
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk38,Count,48
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk39,Count,53
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk40,Count,53
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk41,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk42,Count,90
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk43,Count,75
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk44,Count,72
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk45,Count,73
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk46,Count,81
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk47,Count,68
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk48,Count,107
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk49,Count,107
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk50,Count,120
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk51,Count,115
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk52,Count,120
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2018 wk53,Count,21
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk1,Count,70
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk2,Count,75
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk3,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk4,Count,53
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk5,Count,72
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk6,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk7,Count,61
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk8,Count,67
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk9,Count,62
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk10,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk11,Count,36
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk12,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk13,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk14,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk15,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk16,Count,59
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk17,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk18,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk19,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk20,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk21,Count,47
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk22,Count,56
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk23,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk24,Count,37
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk25,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk26,Count,39
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk27,Count,41
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk28,Count,25
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk29,Count,19
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk30,Count,20
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk31,Count,7
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk32,Count,11
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk33,Count,29
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk34,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk35,Count,23
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk36,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk37,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk38,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk39,Count,62
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk40,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk41,Count,50
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk42,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk43,Count,29
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk44,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk45,Count,72
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk46,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk47,Count,102
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk48,Count,126
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk49,Count,112
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk50,Count,120
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk51,Count,150
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk52,Count,142
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2019 wk53,Count,80
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk1,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk2,Count,108
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk3,Count,93
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk4,Count,116
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk5,Count,100
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk6,Count,98
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk7,Count,82
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk8,Count,65
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk9,Count,66
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk10,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk11,Count,80
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk12,Count,45
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk13,Count,20
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk14,Count,6
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk15,Count,5
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk16,Count,2
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk17,Count,4
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk18,Count,3
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk19,Count,5
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk20,Count,6
Respiratory,Borough,Staten Island,Age Group,Ages 0-4 years,2020 wk21,Count,2
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk1,Count,25
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk2,Count,76
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk3,Count,77
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk4,Count,61
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk5,Count,65
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk6,Count,60
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk7,Count,63
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk8,Count,49
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk9,Count,39
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk10,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk11,Count,59
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk12,Count,74
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk13,Count,55
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk14,Count,57
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk15,Count,46
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk16,Count,67
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk17,Count,70
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk18,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk19,Count,44
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk20,Count,33
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk21,Count,42
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk22,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk23,Count,44
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk24,Count,39
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk25,Count,24
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk26,Count,23
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk27,Count,15
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk28,Count,18
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk29,Count,20
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk30,Count,19
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk31,Count,25
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk32,Count,32
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk33,Count,31
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk34,Count,15
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk35,Count,25
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk36,Count,28
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk37,Count,22
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk38,Count,22
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk39,Count,50
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk40,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk41,Count,38
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk42,Count,44
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk43,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk44,Count,47
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk45,Count,39
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk46,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk47,Count,60
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk48,Count,43
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk49,Count,62
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk50,Count,88
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk51,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk52,Count,127
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2016 wk53,Count,137
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk1,Count,61
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk2,Count,76
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk3,Count,90
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk4,Count,78
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk5,Count,83
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk6,Count,64
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk7,Count,58
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk8,Count,54
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk9,Count,52
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk10,Count,34
Respiratory,Borough,Staten Island,Age Group,Ages 5-17 years,2017 wk11,Count,44
